epoch,train_accuracy,train_balanced_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_loss,val_accuracy,val_balanced_accuracy,val_precision_macro,val_recall_macro,val_f1_macro,val_loss,lr
1,0.758681903916565,0.7477226805480812,0.579506588765952,0.7477226805480812,0.6432239853006055,0.7416317204874627,0.7954091816367266,0.8230009674147984,0.6378012065273805,0.8230009674147984,0.6862815532999397,0.6531566159256889,0.0001
2,0.7784311549983357,0.7822008322350316,0.620796996889833,0.7822008322350316,0.6848384637893444,0.6593593325696139,0.8033932135728543,0.8227522692325007,0.6278036120920655,0.8227522692325007,0.6934000919216085,0.6273846220635919,0.0001
3,0.790413846665927,0.7933973974008969,0.6495872886396433,0.7933973974008969,0.708596482851903,0.6260597227294398,0.8243512974051896,0.8240586370287432,0.6572421771439,0.8240586370287432,0.7201692412336786,0.6116949585124668,0.0001
4,0.7974037501386886,0.8204384224759526,0.6863127532559369,0.8204384224759526,0.7421903089637405,0.561771807065619,0.8293413173652695,0.8166784948159794,0.7112043726996305,0.8166784948159794,0.7519521028491066,0.5537821106694475,0.0001
5,0.805836014645512,0.8227899194007735,0.6769754512285662,0.8227899194007735,0.7368982305696887,0.5471687301155149,0.7994011976047904,0.8329003877702046,0.6801361150062958,0.8329003877702046,0.7371827261702645,0.523423057283273,0.0001
